Lab_Number,sample_description,parser_output,prediction,ground_truth
P2212159,"Oznaczone własności reologiczne na poprawnym poziomie. Poziom metalicznych produktów zużycia w w normie, prezentuje stabilny trend. Poziom dodatków dobrze koresponduje z próbką referencyjną z naszej bazy danych. Temperatura zapłonu na poprawnym poziomie, nie wskazuje na problem nadmiernych przecieków paliwa do oleju smarnego. Niski poziom zanieczyszczeń (krzem, potas, sód, woda) wskazuje na poprawne działanie układu oczyszczania powietrza oraz brak nieszczelności z układu chłodzenia.

Zalecenia i wnioski:

Olej kwalifikuje się do dalszej eksploatacji. Proszę obserwować zmiany w kolejnej analizie. Wykonać badanie kolejnej próbki zgodnie z przyjętym programem diagnostyki olejowej, lecz nie później niż 1000mth.","{""metale_zużyciowe"": ""w_normie"", ""woda"": ""obniżony"", ""potas"": ""obniżony"", ""krzem"": ""obniżony""}",0,W NORMIE
P2212191,"Zawartość cząstek zużyciowych na dopuszczalnym poziomie. Wysoka zawartość ołowiu pochodzącego z paliwa jest sytuacją typową dla tłokowych silników lotniczych. Nie stwierdzono niepokojącego zanieczyszczenia oleju. W naszej bazie danych nie posiadamy referencji oleju Philips 20W-50,  z tego powodu niemożliwy jest precyzyjny komentarz dotyczący zawartości dodatków.





Zalecenia i wnioski:

Proszę obserwować zmiany w kolejnym badaniu zgodnie z przyjętym harmonogramem diagnostyki.   ","{""metale_zużyciowe"": ""w_dopuszczalnym_zakresie"", ""paliwo"": ""podniesiony"", ""ołów"": ""podniesiony""}",1,W NORMIE
P2212802,"Zawartość pierwiastków zużyciowych w normie. Wysoka zawartość ołowiu pochodzącego z paliwa jest sytuacją typową dla lotniczych silników tłokowych. Nie stwierdzono niepokojącego zanieczyszczenia oleju.



Zalecenia i wnioski:

Oznaczone parametry mieszczą się w dopuszczalnych zakresach. Proszę obserwować zmiany w kolejnym badaniu zgodnie z przyjętym harmonogramem diagnostyki. ","{""metale_zużyciowe"": ""w_normie"", ""paliwo"": ""podniesiony"", ""ołów"": ""podniesiony""}",0,W NORMIE
P2212912,"Zawartość pierwiastków zużyciowych mieści się w dopuszczalnym zakresie. Wysoka zawartość ołowiu pochodzącego z paliwa jest sytuacją typową dla tłokowych silników lotniczych. Nie stwierdzono niepokojącego zanieczyszczenia oleju. Zawartość dodatków na poziomie oczekiwanym dla oleju AeroShell W15W-50.



Zalecenia i wnioski:

Oznaczone parametry mieszczą się w dopuszczalnych zakresach. Proszę obserwować zmiany w kolejnym badaniu zgodnie z przyjętym harmonogramem.","{""metale_zużyciowe"": ""w_dopuszczalnym_zakresie"", ""paliwo"": ""podniesiony"", ""ołów"": ""podniesiony""}",1,W NORMIE
P2212985,"Nie stwierdzono niepokojąco podwyższonej zawartości pierwiastków zużyciowych. Wysoka zawartość ołowiu pochodzącego z paliwa jest sytuacją typową dla tłokowych silników lotniczych. Nie stwierdzono niepokojącego zanieczyszczenia oleju. Zawartość dodatków na poziomie oczekiwanym dla oleju AeroShell W15W-50.



Zalecenia i wnioski:

Oznaczone parametry mieszczą się w dopuszczalnych zakresach. Proszę obserwować zmiany w kolejnym badaniu zgodnie z przyjętym harmonogramem.","{""paliwo"": ""podniesiony"", ""ołów"": ""podniesiony""}",0,W NORMIE
P2213134,"Zawartość cząstek zużyciowych w normie, w porównaniu do poprzedniego badania nie stwierdzono znaczącego przyrostu. Wysoka zawartość ołowiu pochodzącego z paliwa jest sytuacją typową dla tłokowych silników lotniczych. Zawartość dodatków na poziomie oczekiwanym dla oleju AeroShell W15W-50.

Zalecenia i wnioski:

Oznaczone parametry mieszczą się w dopuszczalnych zakresach. Proszę obserwować zmiany w kolejnym badaniu zgodnie z przyjętym harmonogramem diagnostyki.","{""paliwo"": ""podniesiony"", ""ołów"": ""podniesiony""}",0,W NORMIE
P2213487,"Zawartość cząstek zużyciowych w normie. Wysoka zawartość ołowiu pochodzącego z paliwa jest sytuacją typową dla tłokowych silników lotniczych. Nie stwierdzono niepokojącego zanieczyszczenia oleju. Zawartość dodatków na poziomie oczekiwanym dla oleju AeroShell W100.





Zalecenia i wnioski:

Oznaczone parametry mieszczą się w dopuszczalnych zakresach. Proszę obserwować zmiany w kolejnym badaniu zgodnie z przyjętym harmonogramem diagnostyki.      ","{""metale_zużyciowe"": ""w_normie"", ""paliwo"": ""podniesiony"", ""ołów"": ""podniesiony""}",0,W NORMIE
P2213491,"Zawartość cząstek zużyciowych w normie. Wysoka zawartość ołowiu pochodzącego z paliwa jest sytuacją typową dla tłokowych silników lotniczych. Nie stwierdzono niepokojącego zanieczyszczenia oleju. Zawartość dodatków na poziomie oczekiwanym dla oleju AeroShell W100.





Zalecenia i wnioski:

Oznaczone parametry mieszczą się w dopuszczalnych zakresach. Proszę obserwować zmiany w kolejnym badaniu zgodnie z przyjętym harmonogramem diagnostyki.   ","{""metale_zużyciowe"": ""w_normie"", ""paliwo"": ""podniesiony"", ""ołów"": ""podniesiony""}",0,W NORMIE
P2213637,"Lepkość w normie dla klasy SAE 30. Temperatura zapłonu na akceptowalnym poziomie. Zawartość dodatków na poziomie oczekiwanym. Lekko podwyższona zawartość krzemu. Zawartość stałych zanieczyszczeń w normie. Zawartość wody w normie. Nie stwierdzono niepokojąco podwyższonej zawartości cząstek zużyciowych. Liczba kwasowa w trendzie rosnącym, mieści się w zakresie typowym dla eksploatowanych olejów silnikowych.   



Zalecenia i wnioski:

Oznaczone parametry mieszczą się w dopuszczalnych zakresach. Olej kwalifikuje się do dalszej eksploatacji Zalecana jest obserwacja zmian w kolejnych badaniach zgodnie z przyjętym harmonogramem.","{""lepkość"": ""w_normie"", ""temperatura_zapłonu"": ""w_akceptowalnym_zakresie"", ""krzem"": ""lekko_podniesiony"", ""zanieczyszczenia_stałe"": ""w_normie"", ""woda"": ""w_normie"", ""liczba_kwasowa"": ""podniesiony""}",0,W NORMIE
P2213639,"Lepkość w normie dla klasy SAE 30. Temperatura zapłonu na akceptowalnym poziomie. Zawartość dodatków na poziomie oczekiwanym. Lekko podwyższona zawartość krzemu. Zawartość stałych zanieczyszczeń w normie. Zawartość wody w normie. Zawartości cząstek zużyciowych wzrosła jedynie nieznacznie w porównaiu do poprzedniego badania, mieści się w zakresie dopuszczalnym. Liczba kwasowa w trendzie rosnącym, mieści się w zakresie typowym dla eksploatowanych olejów silnikowych.



Zalecenia i wnioski:

Oznaczone parametry mieszczą się w dopuszczalnych zakresach. Olej kwalifikuje się do dalszej eksploatacji Zalecana jest obserwacja zmian w kolejnych badaniach zgodnie z przyjętym harmonogramem.","{""lepkość"": ""w_normie"", ""temperatura_zapłonu"": ""w_akceptowalnym_zakresie"", ""krzem"": ""lekko_podniesiony"", ""zanieczyszczenia_stałe"": ""w_normie"", ""woda"": ""w_normie"", ""metale_zużyciowe"": ""podniesiony"", ""liczba_kwasowa"": ""podniesiony""}",0,W NORMIE
P2213640,"Lepkość w normie dla klasy SAE 30. Temperatura zapłonu w normie. Zawartość dodatków na poziomie oczekiwanym. Lekko podwyższona zawartość krzemu, trend stabilny. Zawartość stałych zanieczyszczeń wzrosła w porównaniu do poprzedniego badania, mieści się w zakresie akceptowalnym. Zawartość wody w normie. Nie stwierdzono niepokojąco podwyższonej zawartości cząstek zużyciowych. Liczba kwasowa w trendzie rosnącym, mieści się w zakresie typowym dla eksploatowanych olejów silnikowych.   



Zalecenia i wnioski:

Oznaczone parametry mieszczą się w dopuszczalnych zakresach. Olej kwalifikuje się do dalszej eksploatacji Zalecana jest obserwacja zmian w kolejnych badaniach zgodnie z przyjętym harmonogramem.","{""lepkość"": ""w_normie"", ""temperatura_zapłonu"": ""w_normie"", ""krzem"": ""lekko_podniesiony"", ""zanieczyszczenia_stałe"": ""podniesiony"", ""woda"": ""w_normie"", ""liczba_kwasowa"": ""podniesiony""}",0,W NORMIE
P2213641,"Lepkość w normie dla klasy SAE 30. Temperatura zapłonu na bezpiecznym poziomie. Zawartość dodatków na poziomie oczekiwanym. Lekko podwyższona zawartość krzemu, trend stabilny. Zawartość stałych zanieczyszczeń wzrosła lekko w porównaniu do poprzedniego badania, mieści się w zakresie akceptowalnym. Zawartość wody w normie. Nie stwierdzono niepokojąco podwyższonej zawartości cząstek zużyciowych. Liczba kwasowa w trendzie rosnącym, mieści się w zakresie typowym dla eksploatowanych olejów silnikowych.



Zalecenia i wnioski:

Oznaczone parametry mieszczą się w dopuszczalnych zakresach. Olej kwalifikuje się do dalszej eksploatacji Zalecana jest obserwacja zmian w kolejnych badaniach zgodnie z przyjętym harmonogramem.","{""lepkość"": ""w_normie"", ""temperatura_zapłonu"": ""w_zakresie_bezpiecznym"", ""krzem"": ""lekko_podniesiony"", ""zanieczyszczenia_stałe"": ""podniesiony"", ""woda"": ""w_normie"", ""liczba_kwasowa"": ""podniesiony""}",0,W NORMIE
P2214172,"Zawartość cząstek zużyciowych w normie, w porównaniu do poprzedniego badania stwierdzono jedynie nieznaczny przyrost. Wysoka zawartość ołowiu pochodzącego z paliwa jest sytuacją typową dla tłokowych silników lotniczych. Zawartość dodatków na poziomie oczekiwanym dla oleju AeroShell W15W-50. Nie stwierdzono niepokojącego zanieczyszczenia oleju.



Zalecenia i wnioski:

Oznaczone parametry mieszczą się w dopuszczalnych zakresach. Proszę obserwować zmiany w kolejnym badaniu zgodnie z przyjętym harmonogramem diagnostyki.","{""metale_zużyciowe"": ""podniesiony"", ""paliwo"": ""podniesiony"", ""ołów"": ""podniesiony""}",0,W NORMIE
P2214507,"Zawartość cząstek zużyciowych mieści się w dopuszczalnym zakresie. Wysoki poziom ołowiu pochodzącego z paliwa jest sytuacją normalną dla tłokowych silników lotniczych. Oznaczone dodatki na poziomie oczekiwanym dla oleju AeroShell W15W-50. W badaniu pierwiastków nie stwierdzono niepokojącego zanieczyszczenia oleju.



Zalecenia i wnioski:

Proszę obserwować zmiany w następnej analizie, zgodnie z przyjętym harmonogramem diagnostyki.","{""metale_zużyciowe"": ""w_dopuszczalnym_zakresie"", ""paliwo"": ""podniesiony"", ""ołów"": ""podniesiony""}",0,W NORMIE
P2214640,"Zawartość cząstek zużyciowych mieści się w dopuszczalnym zakresie. Wysoki poziom ołowiu pochodzącego z paliwa jest sytuacją normalną dla tłokowych silników lotniczych. Oznaczone dodatki na poziomie oczekiwanym dla oleju AeroShell W15W-50. W badaniu pierwiastków nie stwierdzono niepokojącego zanieczyszczenia oleju.

Zalecenia i wnioski:

Proszę obserwować zmiany w następnej analizie, zgodnie z przyjętym harmonogramem diagnostyki.","{""metale_zużyciowe"": ""w_dopuszczalnym_zakresie"", ""paliwo"": ""podniesiony"", ""ołów"": ""podniesiony""}",0,W NORMIE
P2215222,"Poziom metalicznych produktów zużycia oznaczony w badaniu pierwiastków (cząstki o rozmiarze <5 mikronów) w normie. Wysoka zawartość ołowiu pochodzącego z paliwa jest sytuacją typową dla tłokowych silników lotniczych. Nie stwierdzono niepokojącego zanieczyszczenia oleju. Zawartość dodatków na poziomie oczekiwanym dla oleju AeroShell W15W-50.

Zalecenia i wnioski:

Oznaczone parametry mieszczą się w dopuszczalnych zakresach. Proszę obserwować zmiany w kolejnym badaniu zgodnie z przyjętym harmonogramem diagnostyki.   ","{""metale_zużyciowe"": ""w_normie"", ""paliwo"": ""podniesiony"", ""ołów"": ""podniesiony""}",0,W NORMIE
P2215223,"Poziom metalicznych produktów zużycia oznaczony w badaniu pierwiastków (cząstki o rozmiarze <5 mikronów) w normie. Wysoka zawartość ołowiu pochodzącego z paliwa jest sytuacją typową dla tłokowych silników lotniczych. Nie stwierdzono niepokojącego zanieczyszczenia oleju. Zawartość dodatków na poziomie oczekiwanym dla oleju AeroShell W15W-50.

Zalecenia i wnioski:

Oznaczone parametry mieszczą się w dopuszczalnych zakresach. Proszę obserwować zmiany w kolejnym badaniu zgodnie z przyjętym harmonogramem diagnostyki.   ","{""metale_zużyciowe"": ""w_normie"", ""paliwo"": ""podniesiony"", ""ołów"": ""podniesiony""}",0,W NORMIE
P2215229,"Zawartość cząstek zużyciowych mieści się w dopuszczalnym zakresie, nie stwierdzono znaczącego przyrostu w porównaniu do poprzedniej analizy. Wysoki poziom ołowiu pochodzącego z paliwa jest sytuacją normalną dla tłokowych silników lotniczych. 



Zalecenia i wnioski:

Proszę obserwować zmiany w następnej analizie, zgodnie z przyjętym harmonogramem diagnostyki.","{""paliwo"": ""podniesiony"", ""ołów"": ""podniesiony""}",0,W NORMIE
P2215290,"Nie stwierdzono niepokojąco podwyższonej zawartości cząstek zużyciowych. Wysoki poziom ołowiu pochodzącego z paliwa jest sytuacją normalną dla tłokowych silników lotniczych.





Zalecenia i wnioski:

Proszę obserwować zmiany w następnej analizie, zgodnie z przyjętym harmonogramem diagnostyki.","{""paliwo"": ""podniesiony"", ""ołów"": ""podniesiony""}",0,W NORMIE
P2215314,"Nie stwierdzono niepokojąco podwyższonej zawartości cząstek zużyciowych. Wysoki poziom ołowiu pochodzącego z paliwa jest sytuacją normalną dla tłokowych silników lotniczych.





Zalecenia i wnioski:

Proszę obserwować zmiany w następnej analizie, zgodnie z przyjętym harmonogramem diagnostyki.","{""paliwo"": ""podniesiony"", ""ołów"": ""podniesiony""}",1,W NORMIE
P2215525,"Zawartość dodatków uszlachetniających na poziomie oczekiwanym dla oleju AeroShell W15W-50. Zawartość krzemu w zakresie dopuszczalnym. Zawartość niklu w zakresie dopuszczalnym. Poziom pozostałych metalicznych produktów zużycia oznaczony w badaniu pierwiastków w normie. Wysoka zawartość ołowiu pochodzącego z paliwa jest sytuacją typową dla tego typu tłokowych silników lotniczych.

Wnioski i zalecenia:

Proszę obserwować zmiany w następnej analizie. Przeprowadzić kolejne badanie zgodnie z przyjętym  harmonogramem diagnostyki olejowej.","{""dodatki_uszlachetniające"": ""w_normie"", ""krzem"": ""w_dopuszczalnym_zakresie"", ""metale_zużyciowe"": ""w_normie"", ""paliwo"": ""podniesiony"", ""ołów"": ""podniesiony""}",1,W NORMIE
P2215526,"Zawartość dodatków uszlachetniających na poziomie oczekiwanym dla oleju AeroShell W15W-50. Poziom metalicznych produktów zużycia oznaczony w badaniu pierwiastków w normie. Wysoka zawartość ołowiu pochodzącego z paliwa jest sytuacją typową dla tego typu tłokowych silników lotniczych.

Wnioski i zalecenia:

Proszę obserwować zmiany w następnej analizie. Przeprowadzić kolejne badanie zgodnie z przyjętym  harmonogramem diagnostyki olejowej.","{""dodatki_uszlachetniające"": ""w_normie"", ""metale_zużyciowe"": ""w_normie"", ""paliwo"": ""podniesiony"", ""ołów"": ""podniesiony""}",0,W NORMIE
P2215939,"Zawartość cząstek zużyciowych mieści się w dopuszczalnym zakresie. Wysoki poziom ołowiu pochodzącego z paliwa jest sytuacją normalną dla tłokowych silników lotniczych. Oznaczone dodatki na poziomie oczekiwanym dla oleju AeroShell W15W-50. W badaniu pierwiastków nie stwierdzono niepokojącego zanieczyszczenia oleju.



Zalecenia i wnioski:

Proszę obserwować zmiany w następnej analizie, zgodnie z przyjętym harmonogramem diagnostyki.","{""metale_zużyciowe"": ""w_dopuszczalnym_zakresie"", ""paliwo"": ""podniesiony"", ""ołów"": ""podniesiony""}",0,W NORMIE
P2216276,"Zawartość cząstek zużyciowych w normie. Wysoka zawartość ołowiu pochodzącego z paliwa jest sytuacją typową dla tłokowych silników lotniczych. Nie stwierdzono niepokojącego zanieczyszczenia oleju. Zawartość dodatków na poziomie oczekiwanym dla oleju AeroShell W100.





Zalecenia i wnioski:

Oznaczone parametry mieszczą się w dopuszczalnych zakresach. Proszę obserwować zmiany w kolejnym badaniu zgodnie z przyjętym harmonogramem diagnostyki.      ","{""metale_zużyciowe"": ""w_normie"", ""paliwo"": ""podniesiony"", ""ołów"": ""podniesiony""}",0,W NORMIE
P2216553,"Zawartość dodatków uszlachetniających na poziomie oczekiwanym dla oleju AeroShell W15W-50. Poziom metalicznych produktów zużycia oznaczony w badaniu pierwiastków w normie. Wysoka zawartość ołowiu pochodzącego z paliwa jest sytuacją typową dla tego typu tłokowych silników lotniczych.

Wnioski i zalecenia:

Proszę obserwować zmiany w następnej analizie. Przeprowadzić kolejne badanie zgodnie z przyjętym  harmonogramem diagnostyki olejowej.","{""dodatki_uszlachetniające"": ""w_normie"", ""metale_zużyciowe"": ""w_normie"", ""paliwo"": ""podniesiony"", ""ołów"": ""podniesiony""}",0,W NORMIE
P2216554,"Zawartość dodatków uszlachetniających na poziomie oczekiwanym dla oleju AeroShell W15W-50. Poziom metalicznych produktów zużycia oznaczony w badaniu pierwiastków w normie. Wysoka zawartość ołowiu pochodzącego z paliwa jest sytuacją typową dla tego typu tłokowych silników lotniczych.

Wnioski i zalecenia:

Proszę obserwować zmiany w następnej analizie. Przeprowadzić kolejne badanie zgodnie z przyjętym  harmonogramem diagnostyki olejowej.","{""dodatki_uszlachetniające"": ""w_normie"", ""metale_zużyciowe"": ""w_normie"", ""paliwo"": ""podniesiony"", ""ołów"": ""podniesiony""}",0,W NORMIE
P2216579," Poziom metalicznych produktów zużycia oznaczony w badaniu pierwiastków w normie. Wysoka zawartość ołowiu pochodzącego z paliwa jest sytuacją typową dla tego typu tłokowych silników lotniczych.

Wnioski i zalecenia:

Proszę obserwować zmiany w następnej analizie. Przeprowadzić kolejne badanie zgodnie z przyjętym  harmonogramem diagnostyki olejowej.","{""metale_zużyciowe"": ""w_normie"", ""paliwo"": ""podniesiony"", ""ołów"": ""podniesiony""}",0,W NORMIE
