Lab_Number,sample_description,parser_output,prediction,ground_truth
P2100888,"Oznaczona lepkość jest w zakresie granicznym między klasą SAE 40, a SAE 50. Zawartość stałych ciał obcych podwyższona. Liczba zasadowa w normie. Własności dyspergujące w normie. Temperatura zapłonu w normie. Zawartość wody w normie. Zawartość potasu i sodu podniesiona. Zawartość miedzi, żelaza i ołowiu podniesiona - utrzymuje się jednak stabilny trend wartości. Poziom pozostałych metalicznych produktów zużycia określony w badaniu pierwiastków (cząstki <5um) w normie. Indeks PQ w normie.

Wnioski i Zalecenia:

Uzyskane wyniki wskazują na zanieczyszczenie oleju paliwem oraz płynem chłodniczym. Zalecana wymiana oleju na świeży oraz kontrola układów pod kątem ewentualnych przecieków. Zwiększona zawartość miedzi oraz ołowiu wskazuje na możliwe zużycie łożysk ślizgowych. ","{""lepkość"": ""w_zakresie_granicznym"", ""stałe_ciała_obce"": ""podniesiony"", ""liczba_zasadowa"": ""w_normie"", ""temperatura_zapłonu"": ""w_normie"", ""woda"": ""w_normie"", ""sód"": ""podniesiony"", ""potas"": ""podniesiony"", ""żelazo"": ""podniesiony"", ""miedź"": ""podniesiony"", ""ołów"": ""podniesiony"", ""metale_zużyciowe"": ""w_normie"", ""pq_indeks"": ""w_normie""}",1,UWAGA
P2100889,"Oznaczona lepkość w normie dla klasy SAE 40. Temperatura zapłonu w normie. Poziom krzemu lekko podniesiony. Zawartość metali zużyciowych w przedziale akceptowalnym. 

Zalecenia i wnioski:

Proszę obserwować zmiany w następnej analizie. Wykonać kolejne badanie zgodnie z przyjętym harmonogramem diagnostyki olejowej.","{""lepkość"": ""w_normie"", ""temperatura_zapłonu"": ""w_normie"", ""krzem"": ""lekko_podniesiony"", ""metale_zużyciowe"": ""w_akceptowalnym_zakresie""}",0,W NORMIE
P2101134,"Oznaczona lepkość w normie dla klasy SAE 40. Temperatura zapłonu w normie. Zawartość krzemu lekko podniesiona. Zawartość pierwiastków zużyciowych w normie.



Zalecenia i wnioski:

Proszę monitorować układ pod kątem dostawania się zanieczyszczeń z otoczenia (pył/kurz). Proszę obserwować zmiany w następnej analizie. Wykonać kolejne badanie zgodnie z przyjętym harmonogramem diagnostyki olejowej.","{""lepkość"": ""w_normie"", ""temperatura_zapłonu"": ""w_normie"", ""krzem"": ""lekko_podniesiony"", ""metale_zużyciowe"": ""w_normie""}",0,W NORMIE
P2101591,"Oznaczona lepkość w normie dla klasy SAE 40. Temperatura zapłonu w normie. Zawartość krzemu lekko podniesiona - wskazuje na zanieczyszczenia z zewnątrz (pył/kurz). Nie stwierdzono zanieczyszczenia glikolem czy olejem napędowym. Zawartość miedzi na poziomie krytycznym.

Zalecenia i wnioski:

Wysoka zawartość miedzi może świadczyć o postępującej korozji i/lub zużywaniu się elementów silnika. Proszę o niezwłoczne przesłanie próbki kontrolnej do weryfikacji. ","{""lepkość"": ""w_normie"", ""temperatura_zapłonu"": ""w_normie"", ""krzem"": ""lekko_podniesiony"", ""glikol"": ""brak_wykrycia""}",2,UWAGA
P2101626,"Oznaczona lepkość w zakresie akceptowalnym dla oleju klasy SAE 40. Temperatura zapłonu obniżona. Wysoka zawartość sodu - prawdopodobne źródło to pochodna zanieczyszczenia oleju płynem chłodniczym lub wodą. Zawartość metalicznych cząstek zużyciowych lekko podwyższona, jednak nie wskazuje na krytyczny przebieg procesów zużycia i/lub korozji smarowanych elementów.     



Zalecenia i wnioski:

Wskazana jest wymiana oleju na świeży o ile jeszcze nie nastąpiła. Proszę przeprowadzić kontrolę układu chłodzenia. Wykonać kolejne badanie po przeprowadzeniu działań korygujących.","{""lepkość"": ""w_akceptowalnym_zakresie"", ""temperatura_zapłonu"": ""obniżony"", ""płyn_chłodniczy"": ""podniesiony"", ""sód"": ""podniesiony"", ""metale_zużyciowe"": ""lekko_podniesiony""}",2,UWAGA
P2101753,"Oznaczona lepkość w zakresie granicznym dla oleju klasy SAE 40. Zawartość stałych ciał obcych w normie. Liczba zasadowa w normie. Własności dyspergujące w normie. Temperatura zapłonu w normie. Zawartość wody w normie. Poziom metalicznych produktów zużycia lekko podniesiony, jednak w trendzie stabilnym. Indeks PQ w normie.

Wnioski i zalecenia:

Przeprowadzić kolejne badanie zgodnie z harmonogramem diagnostyki olejowej. Proszę obserwować zmiany w następnej analizie.","{""lepkość"": ""w_zakresie_granicznym"", ""stałe_ciała_obce"": ""w_normie"", ""liczba_zasadowa"": ""w_normie"", ""temperatura_zapłonu"": ""w_normie"", ""woda"": ""w_normie"", ""metale_zużyciowe"": ""lekko_podniesiony"", ""pq_indeks"": ""w_normie""}",0,W NORMIE
P2101803,"Lepkość w normie dla klasy SAE 40. Zawartość ciał stałych w zakresie akceptowalnym. Liczba zasadowa w normie. Własności dyspergujące w normie. Temperatura zapłonu nieznacznie obniżona. Zawartość wody w normie. Nie stwierdzono niepokojącego zanieczyszczenia glikolem ani paliwem. Zawartość metali zużyciowych w trendzie stabilnym - nie wskazuje na intensywne zużycie/korozję smarowanych elementów.

Wnioski i zalecenia:

Olej kwalifikuje się do dalszej eksploatacji. Obserwować zmiany w kolejnej analizie. Wykonać następne badanie zgodnie z przyjętym harmonogramem diagnostyki. ","{""lepkość"": ""w_normie"", ""stałe_ciała_obce"": ""w_akceptowalnym_zakresie"", ""liczba_zasadowa"": ""w_normie"", ""temperatura_zapłonu"": ""nieznacznie_obniżony"", ""woda"": ""w_normie"", ""glikol"": ""brak_wykrycia""}",0,W NORMIE
P2101898,"Oznaczona lepkość w normie. Własności dyspergujące są obniżone, jednak wygląd membrany nie wskazuje na pogorszony stan oleju. Temperatura zapłonu w normie. Indeks PQ w normie.

Wnioski i zalecenia:

Przeprowadzić kolejne badanie zgodnie z harmonogramem diagnostyki olejowej. Proszę obserwować zmiany w następnej analizie.","{""lepkość"": ""w_normie"", ""własności_filtrujące"": ""pogorszony"", ""temperatura_zapłonu"": ""w_normie"", ""pq_indeks"": ""w_normie""}",1,W NORMIE
P2101911,"Oznaczona lepkość w normie dla oleju klasy SAE 15W-40. Wzajemny stosunek liczby kwasowej i liczby zasadowej świadczy o wyczerpaniu rezerwy alkalicznej. Na widmie w podczerwieni widoczne charakterystyczne zmiany wskazujące na zaawansowaną oksydację oleju. Zawartość metalicznych cząstek zużyciowych podwyższona, nie krytycznie. Zawartość wody lekko podwyższona. Podwyższona zawartość krzemu - prawdopodobne pochodzenie to kurz/pył z otoczenia. 





Zalecenia i wnioski:

Wyniki przeprowadzonych badań świadczą o intensywnym przebiegu procesów degradacji oleju. Olej nie kwalifikuje się do dalszej eksploatacji. Zalecane jest wykonanie kolejnego badania po przeprowadzeniu wymiany oleju na świeży.","{""lepkość"": ""w_normie"", ""metale_zużyciowe"": ""podniesiony"", ""woda"": ""lekko_podniesiony"", ""krzem"": ""podniesiony""}",2,UWAGA
P2102047,"Oznaczona lepkość w normie dla klasy SAE 40. Temperatura zapłonu w normie. Poziom krzemu lekko podniesiony. Nie stwierdzono niepokojącej obecności glilkolu oraz oleju napędowego. Zawartość metali zużyciowych określona w badaniu pierwiastków w normie. 

Zalecenia i wnioski:

Olej kwalifikuje się do dalszej eksploatacji. Proszę obserwować zmiany w następnej analizie. Wykonać kolejne badanie zgodnie z przyjętym harmonogramem diagnostyki olejowej. ","{""lepkość"": ""w_normie"", ""temperatura_zapłonu"": ""w_normie"", ""krzem"": ""lekko_podniesiony"", ""olej_napędowy"": ""brak_wykrycia"", ""metale_zużyciowe"": ""w_normie""}",0,W NORMIE
P2102282,"Oznaczona lepkość w normie. Zawartość stałych ciał obcych w normie. Liczba zasadowa w normie. Poziom sodu lekko podniesiony. Zawartość metalicznych produktów zużycia określona w badaniu pierwiastków w normie.

Zalecenia i wnioski:

Proszę obserwować zmiany w następnej analizie. Wykonać kolejne badanie zgodnie z przyjętym harmonogramem diagnostyki olejowej.","{""lepkość"": ""w_normie"", ""stałe_ciała_obce"": ""w_normie"", ""liczba_zasadowa"": ""w_normie"", ""sód"": ""lekko_podniesiony"", ""metale_zużyciowe"": ""w_normie""}",0,W NORMIE
P2102283,"Oznaczona lepkość w normie. Zawartość stałych ciał obcych w normie. Liczba zasadowa w normie. Poziom krzemu lekko podniesiony. Zawartość metalicznych produktów zużycia określona w badaniu pierwiastków w normie.

Zalecenia i wnioski:

Proszę obserwować zmiany w następnej analizie. Wykonać kolejne badanie zgodnie z przyjętym harmonogramem diagnostyki olejowej.","{""lepkość"": ""w_normie"", ""stałe_ciała_obce"": ""w_normie"", ""liczba_zasadowa"": ""w_normie"", ""krzem"": ""lekko_podniesiony"", ""metale_zużyciowe"": ""w_normie""}",1,W NORMIE
P2102884,"Oznaczona lepkość w normie dla oleju klasy SAE 15W-40. Temperatura zapłonu lekko obniżona. Rezerwa alkaliczna na bezpiecznym poziomie. Własności dyspergujące pogorszone. W porównaniu do poprzednich badań stwierdzono skokowy wzrost zawartości miedzi (cząstki <5µm). Pozostałe oznaczone pierwiastki zużyciowe w normie. Zawartość wody w dopuszczalnym zakresie. Zawartość stałych zanieczyszczeń w normie. Na widmie w podczerwieni nie stwierdzono charakterystycznych zmian świadczących o podwyższonej zawartości płynu chłodniczego lub oleju napędowego w próbce.



Zalecenia i wnioski:

Wskazana jest wymiana oleju na świeży. Proszę obserwować zmiany w następnych analizach po przeprowadzeniu działań korygujących.","{""lepkość"": ""w_normie"", ""temperatura_zapłonu"": ""lekko_obniżony"", ""rezerwa_alkaliczna"": ""w_zakresie_bezpiecznym"", ""metale_zużyciowe"": ""w_normie"", ""woda"": ""w_dopuszczalnym_zakresie"", ""zanieczyszczenia_stałe"": ""w_normie"", ""olej_napędowy"": ""brak_wykrycia""}",1,UWAGA
P2102885,"Oznaczona lepkość w normie dla oleju klasy SAE 40. Temperatura zapłonu w zakresie granicznym. Rezerwa alkaliczna w normie. Własności dyspergujące w normie. Zawartość metalicznych cząstek zużyciowych w normie. Zawartość wody w dopuszczalnym zakresie. Zawartość stałych zanieczyszczeń w normie. 



Zalecenia i wnioski:

Proszę obserwować zmiany w następnej analizie zgodnie z przyjętym harmonogramem diagnostyki. ","{""lepkość"": ""w_normie"", ""temperatura_zapłonu"": ""w_zakresie_granicznym"", ""rezerwa_alkaliczna"": ""w_normie"", ""metale_zużyciowe"": ""w_normie"", ""woda"": ""w_dopuszczalnym_zakresie"", ""zanieczyszczenia_stałe"": ""w_normie""}",1,W NORMIE
P2103171,"Lepkość w normie dla klasy SAE 40. Zawartość zanieczyszczeń stałych lekko podniesiona. Liczba zasadowa w normie. Temperatura zapłonu w normie. Własności dyspergujące w zakresie akceptowalnym. Zawartość wody w normie. Krytyczny wzrost zawartości miedzi w stosunku do poprzednich analiz. Nie stwierdzono zanieczyszczenie glikolem ani olejem napędowym. 

Wnioski i zalecenia:

Zalecamy przesłanie do analizy próbki weryfikującej, tak nagły przyrost zawartości miedzi wskazuje na możliwe uszkodzenie smarowanych elementów zawierających wspomniany pierwiastek (m.in. łożyska). Zalecamy przesłanie do analizy możliwie szybko próbki kontrolnej lub wymianę oleju na świeży przy najbliższej okazji. ","{""lepkość"": ""w_normie"", ""zanieczyszczenia_stałe"": ""lekko_podniesiony"", ""liczba_zasadowa"": ""w_normie"", ""temperatura_zapłonu"": ""w_normie"", ""woda"": ""w_normie"", ""glikol"": ""brak_wykrycia""}",2,UWAGA
P2103405,"Oznaczona lepkość w dolnym zakresie granicznym dla oleju klasy SAE 40. Zawartość stałych ciał obcych w normie. Liczba zasadowa w normie. Własności dyspergujące lekko obniżone. Temperatura zapłonu lekko obniżona. Zawartość wody w normie. Poziom metalicznych produktów zużycia oznaczony w badaniu pierwiastków (cząstki o rozmiarze <5um) w normie. Indeks PQ w normie.

Wnioski i zalecenia:

Przeprowadzić kolejne badanie zgodnie z harmonogramem diagnostyki olejowej. Proszę obserwować zmiany w następnej analizie.","{""lepkość"": ""w_zakresie_granicznym"", ""stałe_ciała_obce"": ""w_normie"", ""liczba_zasadowa"": ""w_normie"", ""temperatura_zapłonu"": ""lekko_obniżony"", ""woda"": ""w_normie"", ""metale_zużyciowe"": ""w_normie"", ""pq_indeks"": ""w_normie""}",0,W NORMIE
P2103541,"Oznaczona lepkość w normie. Temperatura zapłonu w normie. Zawartość miedzi lekko podwyższona w stosunku do ostatniego badania, jednak utrzymuje się w trendzie stabilnym. Pozostałe parametry w normie.

Zalecenia i wnioski : 

Proszę obserwować zmiany w następnej analizie. Wykonać kolejne badanie zgodnie z przyjętym harmonogramem diagnostyki olejowej.","{""pozostałe_parametry"": ""w_normie"", ""lepkość"": ""w_normie"", ""temperatura_zapłonu"": ""w_normie"", ""miedź"": ""lekko_podniesiony""}",0,W NORMIE
P2104298,"Oznaczona lepkość w normie. Temperatura zapłonu w normie. Zawartość miedzi jest lekko podwyższona, jednak pozostaje na tym samym poziomie w stosunku do poprzedniego badania. Poziom pozostałych metalicznych produktów zużycia w normie.

Wnioski i zalecenia:

Przeprowadzić kolejne badanie zgodnie z harmonogramem diagnostyki olejowej. Proszę obserwować zmiany w następnej analizie.","{""lepkość"": ""w_normie"", ""temperatura_zapłonu"": ""w_normie"", ""miedź"": ""lekko_podniesiony"", ""metale_zużyciowe"": ""w_normie""}",1,W NORMIE
P2104386,"Oznaczona lepkość w normie dla oleju klasy SAE 40. Zawartość stałych ciał obcych w normie. Liczba zasadowa w normie. Własności dyspergujące w normie. Temperatura zapłonu lekko obniżona. Zawartość wody w normie. Poziom metalicznych produktów zużycia oznaczony w badaniu pierwiastków (cząstki o rozmiarze <5um) w normie. Indeks PQ w normie.

Wnioski i zalecenia:

Przeprowadzić kolejne badanie zgodnie z harmonogramem diagnostyki olejowej. Proszę obserwować zmiany w następnej analizie. ","{""lepkość"": ""w_normie"", ""stałe_ciała_obce"": ""w_normie"", ""liczba_zasadowa"": ""w_normie"", ""temperatura_zapłonu"": ""lekko_obniżony"", ""woda"": ""w_normie"", ""metale_zużyciowe"": ""w_normie"", ""pq_indeks"": ""w_normie""}",0,W NORMIE
P2104552,"Oznaczona lepkość w normie dla oleju klasy SAE 40. Temperatura zapłonu w normie. Zawartość krzemu na wysokim poziomie. Bardzo wysoka zawartość żelaza. Podniesiony poziom miedzi. Lekko podniesiona zawartość cyny, glinu. Pozostałe parametry zużyciowe w normie. 

Zalecenia i wnioski:

W krótkim czasie eksploatacji licząc od ostatniej wymiany oleju nastąpił znaczny przyrost żelaza. Może to wskazywać na stan awaryjny silnika. Zaleca się niezwłocznie wykonać badanie kontrolne. Jeżeli uważacie Państwo że próbka jest reprezentatywna, należy przeprowadzić inspekcję silnika.  Wysłać próbkę do badania po przeprowadzeniu zabiegów korygujących.","{""pozostałe_parametry"": ""w_normie"", ""lepkość"": ""w_normie"", ""temperatura_zapłonu"": ""w_normie"", ""krzem"": ""wysoki"", ""żelazo"": ""podniesiony"", ""miedź"": ""podniesiony"", ""glin"": ""lekko_podniesiony"", ""cyna"": ""lekko_podniesiony""}",2,UWAGA
P2104596,"Oznaczona lepkość w normie. Liczba zasadowa w normie. Temperatura zapłonu w normie. Zawartość krzemu lekko podwyższona. Zawartość żelaza, miedzi oraz manganu podwyższona.

Wnioski i zalecenia:

Podwyższona zawartość krzemu może mieć związek z zachodzącym zużyciem abrazyjnym. Obecność manganu oraz pozostałych metalicznych produktów zużycia świadczy o intensywnych procesach zużyciowych zachodzących w obrębie układu smarnego. Proszę skontrolować stan elementów zawierających pierwiastki wykryte w badaniu. Przeprowadzić kolejne badanie po wykonaniu zabiegów korygujących. Proszę obserwować zmiany w następnej analizie.","{""lepkość"": ""w_normie"", ""liczba_zasadowa"": ""w_normie"", ""temperatura_zapłonu"": ""w_normie"", ""krzem"": ""lekko_podniesiony"", ""żelazo"": ""podniesiony"", ""miedź"": ""podniesiony""}",1,UWAGA
P2104959,"Oznaczona lepkość w normie dla oleju klasy SAE 40. Zawartość stałych ciał obcych w zakresie akceptowalnym. Liczba zasadowa w normie. Własności dyspergujące w normie. Temperatura zapłonu lekko obniżona. Zawartość sodu oraz potasu podwyższona. Zawartość wody w normie. Poziom metalicznych produktów zużycia jest podwyższony, jednak utrzymuje się w trendzie stabilnym. Indeks PQ w normie.

Wnioski i zalecenia:

Podwyższona zawartość sodu oraz potasu wskazuje na zanieczyszczenie oleju płynem chłodniczym. Należy zidentyfikować i usunąć źródło przedostającego się płynu do oleju. Po przeprowadzeniu napraw wymienić olej na świeży. Przeprowadzić kolejne badanie po wykonaniu zabiegów korygujących.","{""lepkość"": ""w_normie"", ""stałe_ciała_obce"": ""w_akceptowalnym_zakresie"", ""liczba_zasadowa"": ""w_normie"", ""temperatura_zapłonu"": ""lekko_obniżony"", ""sód"": ""podniesiony"", ""potas"": ""podniesiony"", ""woda"": ""w_normie"", ""metale_zużyciowe"": ""podniesiony"", ""pq_indeks"": ""w_normie""}",2,UWAGA
P2104960,"Oznaczona lepkość lekko obniżona dla oleju klasy SAE 40. Zawartość stałych ciał obcych w normie. Liczba zasadowa w normie. Własności dyspergujące w normie. Temperatura zapłonu lekko obniżona. Zawartość wody w normie. Poziom metalicznych produktów zużycia oznaczony w badaniu pierwiastków (cząstki o rozmiarze <5um) w normie. Indeks PQ w normie.

Wnioski i zalecenia:

Obniżona temperatura zapłonu oraz lepkość może wskazywać na nieznaczne zanieczyszczenie oleju paliwem lub wyeksploatowanie oleju. Zaleca się przeprowadzić wymianę oleju na świeży oraz skontrolować układ doprowadzania paliwa. Przeprowadzić kolejne badanie zgodnie z harmonogramem diagnostyki olejowej. ","{""lepkość"": ""lekko_obniżony"", ""stałe_ciała_obce"": ""w_normie"", ""liczba_zasadowa"": ""w_normie"", ""temperatura_zapłonu"": ""lekko_obniżony"", ""woda"": ""w_normie"", ""metale_zużyciowe"": ""w_normie"", ""pq_indeks"": ""w_normie""}",1,UWAGA
P2106135,"Lepkość w dolnym zakresie granicznym dla klasy SAE 40. Temperatura zapłonu w normie. Nie stwierdzono zanieczyszczenia glikolem ani olejem napędowym. Zawartość metali zużyciowych w normie. 

Wnioski i zalecenia:

Proszę obserwować zmiany w następnej analizie. Wykonać kolejne badanie zgodnie z przyjętym harmonogramem diagnostyki olejowej.","{""lepkość"": ""w_zakresie_granicznym"", ""temperatura_zapłonu"": ""w_normie"", ""glikol"": ""brak_wykrycia"", ""metale_zużyciowe"": ""w_normie""}",0,W NORMIE
